configuration,boarding_method,bag_percent,n_groups,steps
"3,3",front-to-back WMA,0.7,15,232
"3,3",front-to-back WMA,0.7,15,233
"3,3",front-to-back WMA,0.7,15,229
"3,3",front-to-back WMA,0.7,15,234
"3,3",front-to-back WMA,0.7,15,226
"3,3",front-to-back WMA,0.7,15,231
"3,3",front-to-back WMA,0.7,15,225
"3,3",front-to-back WMA,0.7,15,232
"3,3",front-to-back WMA,0.7,15,234
"3,3",front-to-back WMA,0.7,15,235
"3,3",front-to-back WMA,0.7,15,231
"3,3",front-to-back WMA,0.7,15,227
"3,3",front-to-back WMA,0.7,15,238
"3,3",front-to-back WMA,0.7,15,234
"3,3",front-to-back WMA,0.7,15,230
"3,3",front-to-back WMA,0.7,15,233
"3,3",front-to-back WMA,0.7,15,239
"3,3",front-to-back WMA,0.7,15,232
"3,3",front-to-back WMA,0.7,15,227
"3,3",front-to-back WMA,0.7,15,230
"3,3",front-to-back WMA,0.7,15,232
"3,3",front-to-back WMA,0.7,15,231
"3,3",front-to-back WMA,0.7,15,234
"3,3",front-to-back WMA,0.7,15,231
"3,3",front-to-back WMA,0.7,15,229
"3,3",front-to-back WMA,0.7,15,233
"3,3",front-to-back WMA,0.7,15,234
"3,3",front-to-back WMA,0.7,15,232
"3,3",front-to-back WMA,0.7,15,235
"3,3",front-to-back WMA,0.7,15,225
"3,3",front-to-back WMA,0.7,15,235
"3,3",front-to-back WMA,0.7,15,234
"3,3",front-to-back WMA,0.7,15,225
"3,3",front-to-back WMA,0.7,15,230
"3,3",front-to-back WMA,0.7,15,229
"3,3",front-to-back WMA,0.7,15,233
"3,3",front-to-back WMA,0.7,15,233
"3,3",front-to-back WMA,0.7,15,229
"3,3",front-to-back WMA,0.7,15,228
"3,3",front-to-back WMA,0.7,15,228
"3,3",front-to-back WMA,0.7,15,233
"3,3",front-to-back WMA,0.7,15,230
"3,3",front-to-back WMA,0.7,15,232
"3,3",front-to-back WMA,0.7,15,230
"3,3",front-to-back WMA,0.7,15,235
"3,3",front-to-back WMA,0.7,15,226
"3,3",front-to-back WMA,0.7,15,230
"3,3",front-to-back WMA,0.7,15,232
"3,3",front-to-back WMA,0.7,15,233
"3,3",front-to-back WMA,0.7,15,229
"3,3",front-to-back WMA,0.7,15,231
"3,3",front-to-back WMA,0.7,15,226
"3,3",front-to-back WMA,0.7,15,235
"3,3",front-to-back WMA,0.7,15,231
"3,3",front-to-back WMA,0.7,15,228
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,243
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,254
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,243
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,254
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,243
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,254
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,254
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,254
"3,3",front-to-back WMA,0.8,15,254
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,254
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,240
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,242
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,257
"3,3",front-to-back WMA,0.8,15,239
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,258
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,246
"3,3",front-to-back WMA,0.8,15,256
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,244
"3,3",front-to-back WMA,0.8,15,254
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,247
"3,3",front-to-back WMA,0.8,15,252
"3,3",front-to-back WMA,0.8,15,253
"3,3",front-to-back WMA,0.8,15,249
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,251
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,256
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,243
"3,3",front-to-back WMA,0.8,15,248
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,255
"3,3",front-to-back WMA,0.8,15,245
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.8,15,250
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,271
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,262
"3,3",front-to-back WMA,0.9,15,262
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,271
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,262
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,263
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,271
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,263
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,263
"3,3",front-to-back WMA,0.9,15,263
"3,3",front-to-back WMA,0.9,15,262
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,272
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,263
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,261
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,272
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,272
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,271
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,263
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,271
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,262
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,271
"3,3",front-to-back WMA,0.9,15,272
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,263
"3,3",front-to-back WMA,0.9,15,263
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,271
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,267
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,265
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,0.9,15,270
"3,3",front-to-back WMA,0.9,15,262
"3,3",front-to-back WMA,0.9,15,268
"3,3",front-to-back WMA,0.9,15,266
"3,3",front-to-back WMA,0.9,15,264
"3,3",front-to-back WMA,0.9,15,269
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
"3,3",front-to-back WMA,1.0,15,285
